id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Canberra,2011-06-10,3.6,13.1,0.0,2.2,4.8,50.0,6.0,22.0,69.0,56.0,1018.9,1020.1,7.0,7.6,11.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.850217,-0.526432,0.739009,-0.673696,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-11,-0.3,13.8,0.0,1.0,8.3,39.0,4.0,20.0,77.0,44.0,1028.4,1026.4,5.0,6.6,13.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-12,-0.8,13.8,0.0,1.8,2.6,46.0,11.0,19.0,76.0,46.0,1029.3,1026.5,3.0,8.8,12.5,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-13,3.7,14.2,0.0,2.0,6.1,46.0,17.0,17.0,63.0,56.0,1027.7,1024.8,2.0,8.8,12.8,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-14,2.5,14.3,0.0,2.8,5.1,50.0,24.0,20.0,64.0,47.0,1026.5,1025.0,7.0,10.4,11.8,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-15,5.3,14.7,0.0,2.0,5.7,52.0,15.0,28.0,57.0,68.0,1027.8,1026.0,3.0,11.4,13.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-16,3.8,14.9,0.0,1.4,5.8,20.0,6.0,7.0,87.0,42.0,1025.0,1018.7,8.0,8.5,13.7,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-17,-1.9,12.0,0.0,1.8,6.5,50.0,31.0,31.0,57.0,57.0,1009.5,1007.7,4.0,9.6,9.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,0.361242,0.445738,-0.895163,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-18,2.2,11.9,0.0,3.2,5.7,48.0,20.0,24.0,65.0,57.0,1013.4,1011.9,8.0,7.4,11.3,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-19,-4.5,14.3,0.0,1.4,5.7,46.0,0.0,30.0,97.0,44.0,1017.5,1015.3,1.0,1.0,12.4,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,0.361242,0.932472,0.361242,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-20,0.9,15.3,0.0,1.4,7.0,46.0,20.0,26.0,72.0,60.0,1016.0,1013.3,4.0,9.5,11.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-21,7.4,10.9,0.0,1.4,1.4,72.0,35.0,26.0,58.0,82.0,1002.9,1003.1,2.0,10.9,6.1,0.0,1.0,-1.0,0.0,-0.0,-1.0,0.092268,0.995734,0.092268,-0.995734,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-22,3.0,10.4,7.8,2.6,5.7,50.0,30.0,24.0,78.0,62.0,1011.4,1012.6,4.0,5.5,6.7,1.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-23,4.9,14.8,0.0,1.4,8.7,46.0,22.0,22.0,71.0,45.0,1017.7,1019.4,8.0,10.4,13.5,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,-0.798017,0.092268,-0.995734,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-24,-2.6,14.0,0.0,2.0,6.8,13.0,9.0,2.0,98.0,52.0,1028.2,1026.4,8.0,1.5,13.3,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.092268,-0.995734,-0.602635,-0.798017,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-25,-3.7,15.9,0.0,1.8,8.1,17.0,0.0,7.0,92.0,40.0,1032.5,1028.8,0.0,2.4,15.7,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-26,-4.5,14.2,0.2,1.8,8.0,35.0,0.0,19.0,97.0,41.0,1029.0,1025.9,1.0,0.0,13.3,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,-0.798017,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-27,-5.0,15.2,0.0,1.2,8.0,15.0,6.0,6.0,90.0,38.0,1030.4,1028.3,1.0,0.9,14.8,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-28,-3.7,14.5,0.0,1.8,8.2,22.0,7.0,11.0,89.0,39.0,1037.5,1034.0,3.0,1.9,14.2,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.982973,0.18375,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-29,-3.7,14.6,0.2,1.6,5.7,30.0,2.0,11.0,94.0,45.0,1040.1,1037.8,2.0,4.3,13.6,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.445738,0.895163,-0.602635,0.798017,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-06-30,2.2,14.1,0.0,0.6,6.1,31.0,4.0,13.0,90.0,49.0,1040.2,1036.1,7.0,7.4,13.4,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,0.798017,0.092268,0.995734,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-01,-5.5,9.4,0.0,2.0,2.8,15.0,2.0,7.0,97.0,63.0,1035.0,1030.3,8.0,1.0,9.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.850217,0.526432,-0.982973,-0.18375,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-02,-5.2,13.5,0.0,1.2,4.4,20.0,0.0,7.0,97.0,57.0,1028.7,1023.2,8.0,1.2,13.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-03,-2.7,16.6,0.0,0.0,3.8,43.0,0.0,20.0,92.0,51.0,1021.4,1017.6,7.0,4.7,14.4,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-04,4.7,13.5,10.4,3.2,7.3,80.0,26.0,33.0,92.0,39.0,1014.7,1011.0,4.0,9.6,12.5,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-05,4.2,9.1,2.8,4.6,5.1,83.0,30.0,44.0,84.0,60.0,1008.9,1006.0,7.0,5.9,8.0,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-06,4.9,10.2,0.6,2.4,4.0,65.0,31.0,37.0,79.0,62.0,1010.2,1008.5,7.0,6.8,8.3,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-07,3.4,10.5,3.0,1.0,8.5,61.0,24.0,26.0,73.0,39.0,1011.2,1015.9,4.0,6.9,9.7,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.445738,-0.895163,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-08,-4.7,9.3,0.0,3.0,5.9,44.0,6.0,30.0,99.0,53.0,1024.7,1021.1,8.0,-0.2,8.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-09,-0.2,10.5,0.0,0.8,9.1,52.0,24.0,28.0,71.0,51.0,1020.3,1018.9,1.0,5.8,9.4,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-10,3.0,9.1,0.2,2.8,6.1,76.0,39.0,35.0,58.0,55.0,1014.7,1011.6,4.0,6.6,6.9,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.092268,-0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-11,1.8,10.3,0.4,2.6,9.3,48.0,9.0,28.0,58.0,50.0,1019.3,1019.9,0.0,5.2,9.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-12,1.8,12.2,0.0,2.8,8.7,57.0,20.0,33.0,68.0,50.0,1023.9,1021.0,1.0,5.7,9.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-14,-3.1,11.3,0.2,2.4,7.3,37.0,6.0,15.0,99.0,34.0,1028.6,1028.3,8.0,-1.1,10.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,-0.18375,0.932472,0.361242,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-15,-6.3,12.2,0.2,0.8,6.95,26.0,2.0,7.0,88.0,37.0,1037.2,1033.8,0.0,1.1,11.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,0.18375,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-16,-1.5,12.2,0.0,1.6,6.0,26.0,2.0,11.0,84.0,62.0,1033.2,1028.7,8.0,4.7,11.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-17,-1.4,14.1,0.0,2.8,3.4,11.0,6.0,7.0,97.0,63.0,1026.5,1022.6,4.0,3.0,11.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-18,3.0,11.8,1.0,1.4,4.6,39.0,15.0,24.0,89.0,50.0,1019.5,1016.9,7.0,8.1,11.6,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-19,-4.0,11.8,2.4,1.4,1.3,46.0,0.0,13.0,96.0,62.0,1018.0,1015.0,8.0,0.6,11.6,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.850217,-0.526432,-0.273663,-0.961826,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-20,0.6,15.5,0.4,1.6,7.6,46.0,28.0,20.0,72.0,35.0,1020.0,1019.2,5.0,10.3,15.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-21,3.7,11.5,0.0,3.2,0.6,43.0,20.0,24.0,72.0,60.0,1021.7,1020.8,6.0,8.5,10.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-22,4.7,12.1,0.0,1.4,3.4,44.0,20.0,17.0,72.0,51.0,1023.4,1022.3,4.0,7.9,10.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-23,-1.7,13.6,0.0,2.0,9.6,31.0,6.0,2.0,78.0,35.0,1024.0,1021.2,1.0,6.2,13.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.739009,-0.673696,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-24,-4.4,7.0,0.0,1.8,0.6,22.0,9.0,11.0,95.0,77.0,1021.4,1019.3,8.0,1.0,6.4,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-25,0.9,12.3,3.2,0.8,1.8,33.0,9.0,24.0,91.0,61.0,1018.2,1016.5,7.0,6.6,8.9,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-26,4.6,14.0,0.4,1.4,8.9,30.0,15.0,22.0,76.0,36.0,1021.2,1020.3,1.0,8.9,13.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.739009,0.673696,0.092268,-0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-27,-3.9,14.3,0.0,1.8,8.8,19.0,6.0,13.0,80.0,32.0,1029.9,1028.4,0.0,4.5,13.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,-0.273663,-0.961826,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-28,-6.3,15.2,0.0,2.0,8.4,35.0,7.0,28.0,96.0,31.0,1030.8,1026.7,1.0,-1.0,14.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-29,-8.0,15.1,0.2,2.6,7.9,17.0,6.0,13.0,96.0,33.0,1029.6,1025.3,1.0,-1.2,14.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-30,-6.7,15.7,0.0,1.4,6.9,37.0,2.0,24.0,86.0,31.0,1026.3,1022.0,4.0,0.5,15.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-07-31,-1.9,15.3,0.0,1.8,6.95,39.0,0.0,20.0,87.0,60.0,1023.7,1021.3,7.0,3.1,12.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-01,-2.6,17.5,0.2,2.4,8.2,30.0,7.0,20.0,96.0,40.0,1024.4,1020.3,8.0,2.1,16.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-02,0.6,17.8,0.0,1.6,4.9,17.0,0.0,13.0,92.0,38.0,1025.7,1022.7,7.0,4.9,16.5,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-03,1.9,21.3,0.0,1.4,9.5,31.0,0.0,17.0,69.0,26.0,1024.7,1023.5,1.0,10.0,20.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-04,0.3,20.8,0.0,2.6,9.0,37.0,0.0,22.0,78.0,31.0,1029.3,1026.0,1.0,8.6,20.1,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-05,-1.2,19.5,0.0,2.6,9.4,44.0,0.0,31.0,81.0,39.0,1026.8,1022.3,1.0,7.8,17.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-06,7.5,12.9,0.0,3.6,1.6,37.0,15.0,22.0,55.0,92.0,1021.7,1018.6,8.0,12.9,10.1,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,0.932472,0.361242,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-07,0.6,14.4,7.2,1.2,5.4,44.0,4.0,19.0,99.0,33.0,1018.4,1013.8,8.0,5.0,12.4,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.739009,-0.673696,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-08,-1.5,11.4,0.4,2.0,3.1,26.0,2.0,19.0,94.0,59.0,1011.8,1008.7,8.0,5.7,10.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.602635,0.798017,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-09,-1.8,12.8,0.2,1.2,7.1,35.0,0.0,24.0,92.0,40.0,1009.3,1006.3,8.0,3.5,12.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.092268,0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-10,-3.3,13.3,0.0,2.2,6.6,46.0,22.0,24.0,81.0,53.0,1007.8,1005.7,2.0,7.8,10.7,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.932472,0.361242,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-11,4.1,11.3,1.2,2.4,0.0,50.0,11.0,13.0,94.0,86.0,1010.5,1011.1,8.0,6.7,10.4,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.982973,-0.18375,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-12,1.8,15.4,5.6,0.8,9.0,26.0,7.0,6.0,76.0,37.0,1021.4,1019.4,3.0,8.2,14.2,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.273663,0.961826,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-13,-2.0,12.5,0.2,2.2,3.7,19.0,0.0,7.0,97.0,59.0,1025.2,1023.4,8.0,4.4,12.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.445738,0.895163,0.092268,0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-14,0.0,16.5,0.0,1.2,7.6,26.0,0.0,11.0,88.0,39.0,1027.7,1024.2,4.0,6.1,15.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.445738,-0.895163,0.092268,0.995734,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-15,-1.4,14.4,0.0,2.2,4.0,17.0,9.0,9.0,86.0,45.0,1027.6,1023.1,7.0,5.5,13.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-16,5.2,18.0,0.0,1.8,7.6,28.0,6.0,13.0,83.0,35.0,1022.6,1018.4,7.0,9.4,16.4,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.982973,0.18375,-0.602635,0.798017,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-17,5.1,10.9,1.2,2.4,0.0,33.0,0.0,15.0,95.0,89.0,1017.5,1011.9,8.0,8.4,10.3,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.445738,0.895163,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-18,6.3,9.5,31.8,2.2,0.4,52.0,28.0,26.0,74.0,72.0,1009.5,1009.9,8.0,6.5,8.3,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-19,4.2,15.4,2.0,1.2,6.3,57.0,20.0,24.0,87.0,76.0,1018.8,1021.8,6.0,9.3,13.1,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-20,3.6,14.8,0.8,3.0,9.4,41.0,19.0,22.0,58.0,52.0,1032.2,1031.3,1.0,10.6,14.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-21,3.2,15.8,0.0,2.4,4.9,33.0,11.0,13.0,78.0,45.0,1037.7,1035.9,8.0,9.6,15.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.982973,0.18375,-0.273663,0.961826,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-22,-1.1,14.7,0.0,2.4,2.6,22.0,9.0,13.0,79.0,50.0,1040.6,1037.9,7.0,7.4,13.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.445738,-0.895163,-0.273663,0.961826,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-23,3.0,16.8,0.0,1.8,8.3,24.0,9.0,11.0,73.0,44.0,1037.9,1032.2,8.0,9.0,16.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.602635,0.798017,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-24,-2.5,20.1,0.0,2.4,9.9,26.0,4.0,15.0,89.0,36.0,1031.6,1026.7,1.0,5.9,19.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.602635,0.798017,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-25,-3.1,19.1,0.0,2.8,8.7,43.0,7.0,28.0,97.0,38.0,1026.7,1022.1,3.0,3.9,17.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,0.739009,-0.673696,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-26,1.1,20.8,0.0,4.0,9.8,43.0,4.0,28.0,74.0,30.0,1026.6,1022.9,1.0,10.0,19.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.850217,-0.526432,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-27,-0.1,20.5,0.0,4.0,8.6,33.0,0.0,19.0,76.0,30.0,1023.2,1019.1,1.0,9.5,19.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-28,2.3,17.6,0.0,3.0,8.9,35.0,7.0,30.0,88.0,28.0,1022.3,1018.2,7.0,9.1,15.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-29,2.6,17.9,0.0,4.6,8.7,44.0,15.0,31.0,56.0,31.0,1019.2,1017.7,5.0,11.5,16.2,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.445738,-0.895163,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-30,3.7,16.2,0.0,3.4,7.0,37.0,2.0,19.0,78.0,37.0,1024.3,1021.6,7.0,8.6,14.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.273663,-0.961826,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-08-31,0.5,16.9,0.0,3.0,9.0,28.0,0.0,19.0,78.0,45.0,1025.5,1022.2,1.0,7.8,16.1,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.445738,0.895163,0.445738,-0.895163,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-09-01,2.5,19.2,0.0,2.6,9.3,26.0,6.0,11.0,73.0,32.0,1025.4,1022.6,2.0,11.3,18.1,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.445738,-0.895163,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-09-02,2.7,16.1,0.0,3.4,8.95,31.0,19.0,13.0,56.0,39.0,1031.0,1027.9,1.0,9.1,15.1,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.445738,0.895163,-0.273663,0.961826,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-09-04,-0.7,20.0,0.0,2.8,6.7,41.0,2.0,24.0,78.0,43.0,1027.6,1024.8,5.0,9.0,18.0,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,-0.850217,-0.526432,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-09-06,3.1,17.8,0.4,3.8,2.6,33.0,20.0,31.0,52.0,80.0,1020.2,1017.0,7.0,16.0,11.8,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Canberra,2011-09-08,-2.5,16.3,0.2,3.2,7.3,22.0,7.0,9.0,74.0,35.0,1021.8,1016.9,4.0,8.4,15.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,-0.273663,0.961826,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
