id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Bendigo,2012-02-01,10.2,26.3,0.0,6.2,46.0,30.0,19.0,44.0,22.0,1015.2,1011.9,1.0,2.0,16.0,25.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-02,12.8,27.2,0.0,6.2,33.0,15.0,11.0,61.0,46.0,1011.6,1008.5,7.0,7.0,17.4,23.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-03,12.7,30.3,0.0,6.2,28.0,0.0,13.0,74.0,31.0,1008.2,1004.5,7.0,1.0,19.0,27.5,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-05,21.7,29.0,0.0,6.2,61.0,28.0,33.0,35.0,42.0,995.8,996.2,8.0,5.0,25.9,21.1,0.0,1.0,0.5,0.866025,0.0,1.0,1.0,0.0,-0.982973,-0.18375,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-06,9.5,24.3,1.2,6.2,41.0,20.0,9.0,57.0,27.0,1007.4,1006.1,1.0,1.0,13.9,21.8,1.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-07,9.4,24.0,0.0,6.2,44.0,19.0,19.0,59.0,29.0,1010.4,1009.4,1.0,5.0,15.7,21.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,0.526432,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-08,7.9,23.9,0.0,6.2,44.0,19.0,19.0,62.0,30.0,1013.4,1011.9,1.0,1.0,14.5,22.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-09,8.0,26.9,0.0,6.2,39.0,11.0,13.0,61.0,25.0,1012.5,1009.8,1.0,3.0,16.2,24.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,0.739009,0.673696,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-10,10.4,27.5,0.0,6.2,46.0,13.0,7.0,69.0,26.0,1010.5,1008.2,1.0,6.0,18.6,26.9,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-11,13.9,25.1,5.8,6.2,41.0,26.0,22.0,70.0,45.0,1012.9,1011.8,3.0,5.0,17.1,23.0,1.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-12,14.4,25.7,0.2,6.2,50.0,26.0,20.0,58.0,38.0,1015.3,1014.0,1.0,6.0,17.9,23.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-13,13.3,27.7,0.0,6.2,39.0,26.0,15.0,64.0,31.0,1017.8,1016.2,0.0,2.0,18.4,26.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-14,14.9,31.5,0.0,6.2,30.0,13.0,13.0,67.0,25.0,1019.2,1016.2,1.0,1.0,19.2,30.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,-0.798017,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-15,16.3,33.6,0.0,6.2,41.0,17.0,9.0,58.0,15.0,1017.2,1013.4,1.0,7.0,21.4,33.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,-0.850217,0.526432,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-16,17.5,34.1,0.0,6.2,56.0,9.0,28.0,47.0,21.0,1014.2,1011.4,7.0,5.0,21.7,31.8,0.0,1.0,0.5,0.866025,0.0,1.0,0.739009,0.673696,-0.273663,-0.961826,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-17,16.0,27.7,2.2,6.2,35.0,19.0,15.0,77.0,44.0,1015.1,1013.9,1.0,3.0,19.2,27.2,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-18,14.6,32.3,0.2,6.2,31.0,15.0,9.0,69.0,28.0,1016.3,1013.4,1.0,3.0,19.3,29.6,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-19,18.6,29.2,0.0,6.2,26.0,13.0,9.0,66.0,40.0,1014.5,1012.4,8.0,7.0,21.1,28.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-20,18.1,24.8,0.0,6.2,37.0,17.0,13.0,70.0,61.0,1013.1,1012.7,7.0,7.0,19.4,24.1,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-21,14.8,26.8,4.6,6.2,37.0,15.0,11.0,75.0,39.0,1014.6,1012.0,7.0,7.0,16.8,25.6,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-22,14.3,29.8,0.0,6.2,28.0,13.0,4.0,66.0,30.0,1014.9,1013.6,1.0,3.0,18.0,27.7,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-23,12.9,33.9,0.0,6.2,37.0,7.0,19.0,56.0,18.0,1018.5,1017.2,1.0,1.0,20.8,32.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-24,15.0,35.9,0.0,6.2,41.0,9.0,13.0,53.0,12.0,1020.5,1018.4,1.0,1.0,21.6,34.6,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-25,16.1,36.4,0.0,6.2,48.0,17.0,24.0,40.0,13.0,1018.9,1015.5,0.0,1.0,24.6,36.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-26,21.8,33.0,0.0,6.2,50.0,28.0,17.0,60.0,41.0,1014.7,1010.8,1.0,4.0,25.0,30.6,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-27,19.5,24.3,43.6,6.2,33.0,9.0,9.0,95.0,86.0,1012.6,1011.9,8.0,8.0,21.6,23.8,1.0,1.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.092268,-0.995734,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-28,18.1,24.9,18.6,6.2,39.0,17.0,20.0,89.0,60.0,1012.8,1012.4,8.0,7.0,19.0,24.0,1.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-02-29,14.7,21.9,0.0,6.2,39.0,24.0,11.0,66.0,56.0,1014.1,1011.0,7.0,8.0,16.6,21.7,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-01,16.0,22.6,46.6,4.9,69.0,20.0,39.0,81.0,59.0,1003.9,1004.2,8.0,2.0,17.6,21.8,1.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-02,14.6,22.2,0.0,4.9,44.0,22.0,20.0,73.0,51.0,1011.8,1011.8,7.0,8.0,15.5,21.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-03,15.5,17.8,0.8,4.9,46.0,22.0,19.0,81.0,94.0,1012.4,1009.6,8.0,8.0,15.9,15.8,0.0,1.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.445738,0.895163,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-04,15.5,23.6,15.6,4.9,44.0,13.0,22.0,92.0,47.0,1009.2,1010.1,8.0,5.0,17.8,22.4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-05,12.6,20.9,0.0,4.9,35.0,20.0,17.0,74.0,51.0,1017.8,1018.6,1.0,7.0,15.2,19.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-06,11.6,21.8,0.0,4.9,48.0,19.0,28.0,69.0,43.0,1021.3,1020.8,7.0,2.0,14.5,21.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-07,12.8,21.6,0.0,4.9,50.0,19.0,28.0,62.0,39.0,1025.6,1023.4,0.0,1.0,15.0,20.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-08,13.5,22.4,0.0,4.9,46.0,30.0,24.0,67.0,47.0,1019.4,1015.3,0.0,1.0,15.6,21.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-09,11.2,26.0,0.0,4.9,43.0,9.0,20.0,78.0,32.0,1013.0,1011.4,1.0,1.0,16.6,24.7,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,0.673696,-0.602635,0.798017,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-10,8.7,21.1,0.0,4.9,39.0,13.0,17.0,64.0,43.0,1016.3,1016.5,0.0,2.0,14.6,20.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-11,9.1,24.3,0.0,4.9,35.0,19.0,9.0,64.0,37.0,1018.3,1017.0,1.0,5.0,13.4,22.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-12,10.9,25.3,0.0,4.9,33.0,20.0,6.0,65.0,39.0,1018.9,1017.3,1.0,1.0,14.2,24.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-13,9.9,27.5,0.0,4.9,22.0,7.0,9.0,69.0,27.0,1017.8,1015.6,1.0,1.0,17.5,26.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.739009,0.673696,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-14,14.1,30.9,0.0,4.9,52.0,9.0,19.0,67.0,39.0,1015.2,1011.1,2.0,8.0,20.0,29.4,0.0,1.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.739009,0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-15,18.9,27.6,5.2,4.9,61.0,0.0,2.0,88.0,74.0,1010.7,1007.9,7.0,7.0,20.0,22.8,1.0,1.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-16,16.9,23.0,12.6,4.9,33.0,15.0,13.0,82.0,68.0,1009.8,1010.5,7.0,6.0,17.5,20.1,1.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,0.445738,-0.895163,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-17,8.7,21.8,0.2,4.9,35.0,17.0,19.0,70.0,47.0,1018.4,1018.3,0.0,2.0,14.1,20.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-18,8.2,23.2,0.0,4.9,33.0,15.0,17.0,81.0,45.0,1023.5,1021.7,0.0,0.0,14.9,22.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-19,10.7,24.9,0.0,4.9,35.0,9.0,22.0,74.0,43.0,1023.8,1019.9,1.0,1.0,16.5,24.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-20,13.6,27.0,0.0,4.9,48.0,15.0,28.0,74.0,42.0,1016.3,1010.6,3.0,2.0,16.7,25.7,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-21,16.5,21.2,0.0,4.9,52.0,24.0,22.0,65.0,38.0,1004.9,1008.1,7.0,3.0,21.2,18.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,0.092268,-0.995734,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-22,8.7,19.9,0.0,4.9,39.0,19.0,17.0,61.0,42.0,1010.5,1007.5,0.0,2.0,12.6,19.4,0.0,0.0,0.0,1.0,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-23,10.6,17.1,0.6,4.9,59.0,11.0,31.0,80.0,34.0,1006.8,1007.8,2.0,6.0,11.6,15.5,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-24,9.7,19.2,0.0,4.9,30.0,15.0,20.0,91.0,55.0,1014.8,1016.4,7.0,7.0,10.8,17.1,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-25,5.7,19.2,0.0,4.9,35.0,7.0,11.0,64.0,47.0,1022.9,1021.4,7.0,6.0,12.8,17.7,0.0,0.0,0.0,1.0,-1.0,0.0,-0.850217,0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-26,6.6,21.4,0.0,4.9,22.0,13.0,11.0,72.0,46.0,1023.1,1021.2,1.0,2.0,12.5,19.4,0.0,0.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-27,10.9,20.6,0.0,4.9,35.0,19.0,13.0,78.0,44.0,1023.4,1021.5,6.0,6.0,13.1,19.2,0.0,0.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-28,7.0,23.6,0.0,4.9,26.0,0.0,13.0,89.0,39.0,1021.0,1018.6,0.0,1.0,12.6,22.4,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,-0.273663,0.961826,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-29,10.6,26.1,0.0,4.9,28.0,9.0,7.0,73.0,37.0,1019.5,1016.7,1.0,3.0,14.8,24.9,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.273663,0.961826,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-30,12.1,27.6,0.0,4.9,37.0,11.0,28.0,75.0,33.0,1016.9,1014.1,1.0,2.0,16.3,27.1,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,0.739009,0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-03-31,10.5,30.6,0.0,4.9,44.0,7.0,20.0,78.0,26.0,1015.5,1012.0,5.0,5.0,16.1,28.8,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,-0.273663,0.961826,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-01,8.2,22.3,0.0,3.0,26.0,15.0,9.0,66.0,40.0,1018.9,1016.4,0.0,4.0,16.4,21.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-02,5.5,24.9,0.0,3.0,28.0,6.0,13.0,68.0,37.0,1017.0,1013.2,1.0,6.0,16.0,23.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,-0.602635,-0.798017,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-03,12.9,26.5,0.0,3.0,30.0,9.0,22.0,64.0,35.0,1013.7,1012.9,6.0,2.0,19.0,25.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,-0.273663,0.961826,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-04,9.9,27.8,0.0,3.0,26.0,9.0,7.0,57.0,34.0,1016.9,1014.3,1.0,1.0,19.9,27.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-05,12.7,28.8,0.0,3.0,22.0,11.0,4.0,51.0,36.0,1019.7,1016.3,1.0,1.0,21.4,28.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,0.739009,0.673696,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-06,11.8,29.0,0.0,3.0,67.0,9.0,22.0,69.0,33.0,1016.2,1010.9,2.0,2.0,19.9,28.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-07,6.4,18.5,0.2,3.0,50.0,13.0,17.0,63.0,35.0,1023.2,1020.7,1.0,1.0,12.6,17.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-08,4.6,18.5,0.0,3.0,33.0,0.0,15.0,74.0,36.0,1019.7,1016.6,8.0,6.0,12.3,17.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,0.739009,0.673696,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-09,5.3,16.2,0.0,3.0,57.0,11.0,28.0,70.0,52.0,1020.0,1021.4,1.0,3.0,12.5,13.4,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-10,3.3,16.9,2.0,3.0,43.0,15.0,22.0,68.0,39.0,1032.3,1031.6,2.0,6.0,10.0,15.4,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.850217,-0.526432,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-11,1.8,22.2,0.0,3.0,33.0,7.0,15.0,67.0,42.0,1035.1,1032.0,1.0,1.0,12.8,19.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-12,3.7,21.8,0.0,3.0,24.0,9.0,13.0,65.0,31.0,1034.0,1031.4,0.0,0.0,13.5,20.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,-0.273663,0.961826,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-13,3.3,23.2,0.0,3.0,24.0,7.0,13.0,63.0,27.0,1031.9,1027.4,0.0,3.0,13.8,22.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-14,6.0,26.0,0.0,3.0,30.0,9.0,11.0,59.0,26.0,1026.3,1021.6,2.0,3.0,13.7,23.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-15,9.1,26.8,0.0,3.0,28.0,7.0,13.0,66.0,24.0,1024.1,1020.8,1.0,1.0,15.6,25.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,-0.602635,-0.798017,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-16,9.9,23.3,0.0,3.0,41.0,13.0,17.0,63.0,45.0,1024.6,1022.7,1.0,1.0,15.9,22.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-17,11.1,25.1,0.0,3.0,31.0,15.0,13.0,70.0,32.0,1025.5,1022.1,0.0,1.0,16.2,24.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-18,11.6,25.5,0.0,3.0,28.0,15.0,15.0,52.0,36.0,1022.9,1019.2,1.0,4.0,18.4,25.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,0.961826,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-19,15.3,23.3,0.4,3.0,28.0,6.0,9.0,89.0,59.0,1018.0,1014.5,8.0,3.0,17.3,21.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-20,9.5,25.0,0.2,3.0,28.0,4.0,13.0,76.0,43.0,1017.7,1015.4,2.0,4.0,18.2,24.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,1.0,0.0,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-21,10.8,25.5,0.0,3.0,26.0,9.0,11.0,65.0,39.0,1015.8,1012.0,1.0,5.0,18.9,24.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-22,14.1,23.0,0.4,3.0,50.0,11.0,19.0,84.0,57.0,1009.5,1005.4,3.0,4.0,16.9,21.7,0.0,1.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-23,6.5,17.2,2.2,3.0,56.0,6.0,24.0,82.0,59.0,1009.4,1008.0,6.0,4.0,12.7,15.7,1.0,1.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,0.932472,0.361242,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-24,4.8,12.4,4.0,3.0,52.0,11.0,26.0,91.0,64.0,1014.7,1014.5,8.0,4.0,7.2,11.0,1.0,1.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-25,6.2,16.2,2.0,3.0,52.0,30.0,22.0,76.0,55.0,1017.6,1017.3,6.0,4.0,10.6,14.9,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-26,5.2,16.0,0.2,3.0,50.0,11.0,17.0,86.0,58.0,1023.4,1021.0,7.0,6.0,11.6,15.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-27,5.5,19.7,0.0,3.0,31.0,13.0,6.0,71.0,44.0,1023.9,1021.9,1.0,3.0,13.2,19.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-28,3.2,20.8,0.0,3.0,39.0,0.0,24.0,77.0,39.0,1022.7,1018.9,0.0,4.0,13.3,20.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,0.739009,0.673696,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Bendigo,2012-04-29,5.1,15.9,0.0,3.0,35.0,15.0,19.0,60.0,44.0,1025.2,1023.1,1.0,1.0,11.8,15.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
