id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
SalmonGums,2012-09-07,8.4,16.6,0.6,28.0,7.0,20.0,76.0,58.0,11.4,15.2,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.850217,-0.526432,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-08,1.3,20.6,0.0,33.0,19.0,13.0,71.0,37.0,11.6,19.7,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.982973,0.18375,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-09,7.3,27.3,0.0,41.0,22.0,7.0,34.0,14.0,17.9,26.8,0.0,0.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-10,13.7,31.9,0.0,56.0,24.0,26.0,14.0,10.0,23.2,30.7,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-11,11.1,24.3,0.0,50.0,15.0,19.0,57.0,39.0,19.3,22.6,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.739009,-0.673696,1.0,0.0,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-12,8.5,18.0,2.2,35.0,15.0,19.0,77.0,48.0,12.5,15.6,1.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-13,0.2,19.8,0.0,24.0,4.0,7.0,61.0,36.0,13.3,18.4,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.982973,-0.18375,-0.602635,-0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-14,0.3,22.5,0.0,31.0,17.0,6.0,53.0,21.0,15.6,21.7,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.092268,-0.995734,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-15,2.1,25.3,0.0,35.0,9.0,13.0,46.0,18.0,17.6,24.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.445738,-0.895163,-0.850217,0.526432,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-16,2.7,25.4,0.0,37.0,11.0,17.0,52.0,21.0,16.6,24.7,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,-0.961826,-0.850217,0.526432,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-17,9.7,25.7,0.0,46.0,28.0,24.0,50.0,24.0,16.0,24.8,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.445738,0.895163,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-18,11.1,24.7,1.8,48.0,20.0,24.0,80.0,42.0,16.3,22.5,1.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-19,9.6,22.1,2.2,33.0,17.0,20.0,66.0,29.0,15.8,20.9,1.0,0.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-20,6.8,24.3,0.0,41.0,20.0,20.0,53.0,30.0,17.6,22.4,0.0,0.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-21,7.1,27.9,0.0,67.0,24.0,33.0,46.0,19.0,18.9,27.2,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-22,7.1,17.2,5.0,56.0,30.0,24.0,57.0,42.0,12.2,14.4,1.0,0.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.445738,-0.895163,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-23,0.5,18.0,0.0,22.0,11.0,4.0,64.0,37.0,11.9,16.6,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.273663,-0.961826,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-24,6.2,25.7,0.0,41.0,20.0,17.0,49.0,17.0,14.9,25.1,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-25,9.6,23.4,0.0,52.0,20.0,30.0,53.0,42.0,17.7,22.2,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.602635,-0.798017,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-26,8.9,20.8,3.6,57.0,30.0,31.0,63.0,34.0,14.2,20.3,1.0,1.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-27,8.6,17.5,2.6,65.0,22.0,31.0,71.0,27.0,11.5,15.8,1.0,1.0,-0.0,-1.0,1.0,0.0,0.739009,0.673696,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-28,3.6,17.2,1.6,37.0,19.0,28.0,62.0,63.0,11.2,14.4,1.0,0.0,-0.0,-1.0,1.0,0.0,0.739009,-0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-29,0.7,20.8,0.0,28.0,7.0,9.0,59.0,31.0,13.0,20.1,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.982973,-0.18375,0.739009,-0.673696,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-09-30,1.6,25.5,0.0,37.0,17.0,13.0,48.0,19.0,17.1,24.8,0.0,0.0,-0.0,-1.0,1.0,0.0,0.092268,-0.995734,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-01,9.2,29.1,0.0,44.0,24.0,20.0,33.0,12.0,20.1,28.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-02,15.6,35.6,0.0,61.0,28.0,30.0,13.0,9.0,27.0,35.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-03,19.2,25.2,0.0,57.0,28.0,22.0,42.0,19.0,21.1,24.9,0.0,0.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-04,5.3,23.2,0.0,39.0,11.0,17.0,62.0,32.0,15.9,21.9,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,-0.982973,-0.18375,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-05,5.3,20.7,0.0,35.0,13.0,17.0,55.0,34.0,15.8,19.6,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-06,0.5,25.4,0.0,35.0,20.0,13.0,44.0,23.0,15.5,24.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,0.18375,-0.850217,0.526432,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-07,11.4,30.3,0.0,46.0,24.0,20.0,27.0,24.0,22.4,27.8,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,0.932472,0.361242,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-08,7.8,22.0,0.0,44.0,20.0,19.0,51.0,40.0,16.6,20.7,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.602635,0.798017,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-09,9.4,21.8,0.4,37.0,17.0,20.0,58.0,33.0,14.8,20.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-10,-0.1,23.7,0.0,39.0,20.0,13.0,40.0,17.0,15.1,22.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-11,5.2,27.0,0.0,43.0,20.0,20.0,39.0,10.0,15.8,25.8,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-12,13.4,30.8,0.0,46.0,26.0,24.0,15.0,10.0,21.8,29.9,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-13,14.8,31.4,0.0,46.0,17.0,24.0,49.0,18.0,22.8,30.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,1.0,0.0,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-14,12.6,26.1,0.0,52.0,30.0,26.0,42.0,24.0,18.8,25.2,0.0,0.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,0.445738,-0.895163,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-15,7.6,23.8,0.0,37.0,9.0,15.0,65.0,29.0,17.0,21.7,0.0,0.0,0.5,-0.866025,1.0,0.0,1.0,0.0,0.445738,-0.895163,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-16,4.8,23.7,0.0,37.0,6.0,13.0,55.0,31.0,16.0,21.8,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,-0.961826,0.092268,0.995734,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-17,11.2,22.2,0.0,39.0,19.0,7.0,44.0,70.0,19.9,18.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-18,6.9,27.3,0.4,37.0,4.0,9.0,73.0,31.0,16.8,25.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-19,10.2,29.2,0.0,46.0,13.0,15.0,39.0,17.0,21.6,28.2,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-20,12.8,25.0,0.0,41.0,13.0,13.0,55.0,34.0,17.8,23.6,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-21,11.1,34.3,0.0,56.0,30.0,26.0,40.0,15.0,20.5,33.1,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-22,10.9,29.1,0.0,39.0,6.0,17.0,44.0,47.0,22.7,22.2,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,0.092268,-0.995734,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-23,9.9,20.5,4.6,52.0,22.0,30.0,61.0,41.0,15.3,17.6,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-24,8.5,20.0,0.8,39.0,17.0,17.0,56.0,36.0,14.5,18.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-25,-0.1,20.3,0.2,39.0,11.0,20.0,46.0,32.0,14.7,19.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-26,-0.3,24.1,0.0,33.0,13.0,20.0,48.0,25.0,14.6,23.5,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-27,4.9,27.3,0.0,31.0,15.0,11.0,45.0,18.0,18.7,26.6,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,-0.895163,-0.850217,0.526432,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-28,12.8,33.6,0.0,48.0,26.0,7.0,24.0,10.0,24.5,32.6,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-29,20.8,35.9,0.0,52.0,20.0,31.0,26.0,39.0,30.0,26.8,0.0,0.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,0.092268,-0.995734,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-30,7.4,23.7,0.0,46.0,15.0,22.0,66.0,44.0,18.2,21.4,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-10-31,7.2,15.0,0.2,35.0,7.0,19.0,69.0,71.0,13.1,14.1,0.0,1.0,0.5,-0.866025,1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-01,10.0,17.8,8.4,43.0,24.0,13.0,85.0,90.0,11.9,11.6,1.0,1.0,0.866025,-0.5,1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-02,11.5,25.7,13.6,41.0,15.0,19.0,76.0,35.0,17.6,24.7,1.0,0.0,0.866025,-0.5,1.0,0.0,1.0,0.0,0.092268,-0.995734,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-03,7.4,28.2,0.0,46.0,11.0,22.0,61.0,26.0,20.9,27.0,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-04,11.2,24.0,0.0,63.0,20.0,22.0,43.0,78.0,22.4,13.9,0.0,1.0,0.866025,-0.5,1.0,0.0,1.0,0.0,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-05,8.7,20.4,2.4,56.0,26.0,15.0,56.0,43.0,13.7,18.4,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,0.526432,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-06,8.3,19.8,0.2,35.0,20.0,17.0,47.0,58.0,16.1,17.7,0.0,1.0,0.866025,-0.5,1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-07,9.9,22.6,1.6,39.0,17.0,17.0,75.0,40.0,15.2,20.6,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-08,3.5,23.0,0.0,30.0,6.0,7.0,49.0,29.0,17.3,21.7,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,0.092268,0.995734,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-09,10.1,30.1,0.0,44.0,20.0,13.0,35.0,19.0,20.4,27.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-10,16.6,36.6,0.0,54.0,26.0,35.0,11.0,30.0,29.4,29.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,0.932472,0.361242,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-11,11.4,21.5,0.0,46.0,24.0,22.0,61.0,36.0,16.5,19.1,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-12,2.9,25.3,0.0,35.0,11.0,6.0,47.0,21.0,16.8,24.3,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.850217,0.526432,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-13,9.5,32.2,0.0,35.0,19.0,15.0,27.0,13.0,24.4,30.7,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-14,9.3,25.4,0.0,48.0,11.0,22.0,24.0,61.0,23.6,19.9,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-15,10.5,25.5,0.0,35.0,20.0,17.0,48.0,29.0,19.4,24.1,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-16,5.9,28.6,0.0,41.0,9.0,19.0,48.0,18.0,20.3,27.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.273663,-0.961826,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-17,11.4,31.9,0.0,35.0,15.0,6.0,45.0,12.0,22.4,30.1,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.850217,0.526432,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-18,13.9,36.8,0.0,52.0,28.0,19.0,21.0,10.0,28.0,35.4,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-19,16.1,27.2,0.2,52.0,24.0,26.0,62.0,42.0,19.9,24.7,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-20,8.9,28.4,0.0,41.0,15.0,22.0,47.0,29.0,21.2,26.1,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-21,7.0,32.6,0.0,43.0,19.0,11.0,46.0,19.0,20.4,32.0,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.850217,0.526432,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-22,16.9,35.7,0.0,83.0,17.0,20.0,33.0,20.0,27.2,34.3,0.0,1.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-23,17.6,25.1,13.2,46.0,15.0,31.0,74.0,63.0,22.3,21.1,1.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-24,9.9,29.2,0.0,54.0,15.0,19.0,66.0,32.0,19.0,27.9,0.0,1.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-25,14.4,19.5,15.8,35.0,19.0,20.0,94.0,77.0,15.2,19.1,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-26,14.2,24.1,0.8,26.0,11.0,11.0,68.0,55.0,18.0,22.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-27,13.6,34.9,0.0,81.0,28.0,28.0,51.0,28.0,23.5,34.4,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-28,19.9,26.9,1.0,74.0,11.0,39.0,68.0,78.0,23.9,16.4,0.0,1.0,0.866025,-0.5,1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-29,11.5,20.3,6.8,72.0,44.0,37.0,44.0,35.0,15.6,18.6,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2012-11-30,10.5,20.5,0.2,44.0,26.0,19.0,44.0,27.0,15.5,20.1,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,0.673696,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
SalmonGums,2013-01-01,22.3,44.1,0.0,41.0,22.0,11.0,11.0,8.0,38.2,42.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-02,21.5,39.7,0.0,54.0,19.0,20.0,33.0,26.0,33.3,38.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-03,18.6,37.6,0.0,54.0,6.0,24.0,64.0,16.0,24.5,35.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-04,13.2,28.5,0.0,43.0,15.0,26.0,45.0,27.0,19.8,27.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-05,9.3,35.2,0.0,43.0,17.0,20.0,41.0,19.0,22.8,33.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-06,19.2,37.1,0.0,39.0,20.0,15.0,32.0,25.0,28.3,34.9,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-07,22.8,41.2,0.0,46.0,11.0,20.0,21.0,14.0,32.4,39.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,-0.850217,0.526432,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-08,20.3,40.6,0.0,48.0,15.0,28.0,21.0,13.0,31.7,39.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,0.445738,0.895163,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-09,21.3,42.2,0.0,54.0,28.0,39.0,25.0,40.0,29.5,29.3,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.739009,-0.673696,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-10,16.6,29.1,0.0,41.0,20.0,26.0,58.0,33.0,20.4,27.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-11,16.2,27.0,0.0,39.0,11.0,19.0,59.0,40.0,19.8,24.3,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-12,15.8,19.4,1.0,26.0,11.0,13.0,89.0,90.0,16.3,17.8,0.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-13,16.1,22.8,7.0,35.0,20.0,19.0,81.0,66.0,19.2,22.7,1.0,1.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.273663,-0.961826,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-14,18.8,32.8,1.4,39.0,19.0,11.0,91.0,51.0,18.9,30.3,1.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-15,18.8,37.9,0.4,48.0,9.0,22.0,53.0,30.0,29.3,36.6,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.850217,0.526432,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-16,21.0,39.7,0.4,43.0,9.0,24.0,47.0,27.0,28.2,38.5,0.0,0.0,0.866025,0.5,0.0,1.0,0.932472,0.361242,-0.273663,-0.961826,-0.982973,0.18375,0,0,0,0,0,0,1,0,0,0,0
SalmonGums,2013-01-17,18.3,26.9,0.2,56.0,20.0,37.0,41.0,37.0,23.7,22.9,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,1.0,0.0,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
