id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
NorahHead,2012-10-23,13.6,20.0,1.2,74.0,35.0,22.0,53.0,54.0,1026.9,1026.4,5.0,16.9,18.4,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-24,12.6,23.4,0.0,52.0,0.0,37.0,61.0,61.0,1024.8,1018.3,0.0,17.7,19.6,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-25,12.9,24.7,0.0,54.0,9.0,41.0,71.0,71.0,1013.0,1006.2,0.0,18.2,21.4,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-26,17.7,22.2,0.0,52.0,17.0,13.0,75.0,67.0,1010.3,1008.0,7.0,19.0,20.3,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-27,14.1,20.1,0.0,43.0,20.0,31.0,44.0,55.0,1015.4,1016.4,1.0,17.2,18.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-28,15.7,20.1,0.0,44.0,19.0,15.0,64.0,50.0,1025.3,1024.5,7.0,17.0,19.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-29,13.3,24.0,0.0,43.0,0.0,22.0,80.0,58.0,1024.8,1021.6,6.0,15.7,22.2,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-30,15.2,25.5,0.0,39.0,6.0,22.0,72.0,60.0,1019.6,1016.4,6.0,18.9,22.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-10-31,15.2,26.6,0.0,30.0,4.0,20.0,61.0,66.0,1016.1,1013.5,0.0,22.3,23.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,0.18375,-0.850217,0.526432,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-01,15.8,32.0,0.0,61.0,9.0,13.0,74.0,39.0,1008.9,1001.7,5.0,20.6,28.4,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-02,16.4,19.1,0.0,57.0,44.0,33.0,61.0,57.0,1014.4,1015.2,7.0,17.4,18.4,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-03,15.9,21.5,0.0,35.0,7.0,20.0,62.0,65.0,1020.6,1019.9,7.0,18.0,18.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-04,16.2,25.4,0.2,54.0,4.0,33.0,72.0,71.0,1020.2,1016.9,4.0,19.9,21.7,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.273663,0.961826,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-05,16.5,26.5,0.0,50.0,6.0,35.0,74.0,76.0,1018.9,1015.0,0.0,21.2,22.4,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-06,17.9,22.5,0.0,70.0,17.0,48.0,76.0,77.0,1016.2,1012.1,1.0,20.8,21.3,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.850217,0.526432,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-07,18.4,23.7,0.0,43.0,0.0,19.0,81.0,73.0,1013.8,1010.3,7.0,20.8,21.9,0.0,1.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-08,17.9,26.1,11.8,33.0,7.0,17.0,85.0,78.0,1012.2,1011.6,5.0,22.2,22.2,1.0,1.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,0.932472,0.361242,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-09,18.1,23.3,35.4,57.0,7.0,6.0,88.0,86.0,1014.3,1012.8,6.0,21.4,21.6,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-10,17.1,19.9,0.2,56.0,39.0,37.0,72.0,66.0,1022.0,1022.4,8.0,17.3,17.4,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-11,16.0,22.1,0.0,33.0,20.0,19.0,51.0,50.0,1028.2,1026.4,3.0,19.8,20.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-12,13.2,23.9,0.0,54.0,30.0,37.0,60.0,57.0,1025.0,1020.0,1.0,19.9,20.8,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-13,15.5,20.2,0.0,57.0,31.0,39.0,77.0,70.0,1019.8,1018.2,4.0,19.0,19.5,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-14,17.5,21.4,0.0,33.0,24.0,13.0,78.0,89.0,1018.9,1017.2,8.0,18.5,17.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-15,17.4,25.6,0.2,35.0,20.0,17.0,82.0,74.0,1014.7,1011.1,7.0,20.3,23.3,0.0,1.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-16,17.7,17.8,1.4,48.0,19.0,11.0,90.0,90.0,1012.8,1010.3,8.0,17.8,17.1,1.0,1.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-17,15.9,22.0,19.8,48.0,24.0,13.0,66.0,56.0,1016.1,1015.3,8.0,17.3,19.8,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-18,17.2,24.8,0.0,78.0,15.0,31.0,72.0,77.0,1012.9,1008.7,7.0,19.7,20.3,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-19,14.2,22.1,0.0,57.0,13.0,33.0,58.0,54.0,1014.2,1014.4,1.0,17.8,18.2,0.0,1.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-20,14.9,21.5,4.0,70.0,37.0,30.0,70.0,60.0,1020.9,1021.3,7.0,19.8,20.9,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-21,15.0,23.3,0.0,46.0,2.0,24.0,67.0,77.0,1018.4,1013.0,3.0,20.5,20.1,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.850217,0.526432,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-22,17.2,19.6,0.0,70.0,35.0,33.0,75.0,69.0,1016.2,1016.3,8.0,18.5,19.0,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-23,17.2,22.2,0.0,31.0,19.0,13.0,67.0,63.0,1019.9,1018.4,7.0,19.4,20.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,0.798017,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-24,18.9,25.7,0.0,28.0,13.0,11.0,74.0,74.0,1018.5,1015.1,6.0,22.0,23.6,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,0.798017,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-25,18.3,28.1,0.0,22.0,6.0,13.0,81.0,80.0,1013.9,1012.7,8.0,22.9,24.0,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.850217,0.526432,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-26,19.5,25.2,0.0,41.0,17.0,4.0,90.0,81.0,1015.5,1012.8,8.0,21.5,22.7,0.0,1.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-27,19.6,25.6,1.8,56.0,13.0,24.0,83.0,85.0,1013.5,1014.4,5.0,22.4,22.0,1.0,1.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,0.739009,-0.673696,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-28,18.4,24.2,6.4,31.0,20.0,13.0,86.0,76.0,1018.1,1016.2,8.0,20.8,23.7,1.0,1.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-29,20.2,28.6,1.6,37.0,2.0,19.0,87.0,72.0,1016.9,1014.0,7.0,22.3,26.9,1.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2012-11-30,20.4,26.5,0.2,65.0,15.0,24.0,84.0,83.0,1013.8,1011.1,1.0,23.3,24.1,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,0.798017,-0.850217,0.526432,0.739009,-0.673696,0,0,0,0,0,1,0,0,0,0,0
NorahHead,2013-01-01,20.6,25.4,0.0,30.0,20.0,13.0,87.0,76.0,1012.2,1009.0,1.0,21.5,24.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-02,20.5,24.3,0.0,59.0,31.0,33.0,76.0,69.0,1013.4,1014.4,7.0,22.5,23.0,0.0,0.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-03,19.3,25.2,0.0,35.0,13.0,17.0,65.0,62.0,1018.7,1016.8,7.0,21.5,24.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-04,20.3,27.9,0.0,44.0,26.0,30.0,72.0,67.0,1016.8,1014.4,8.0,22.9,25.0,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-05,20.2,28.9,0.0,54.0,15.0,31.0,74.0,74.0,1016.3,1014.8,0.0,22.9,24.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-06,20.0,28.5,0.0,28.0,11.0,15.0,77.0,66.0,1020.9,1019.6,2.0,23.7,26.6,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-07,21.4,28.2,0.0,39.0,11.0,17.0,83.0,75.0,1022.2,1018.8,6.0,23.4,25.6,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-08,20.5,40.4,0.0,48.0,0.0,19.0,58.0,22.0,1006.7,999.7,0.0,28.0,39.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,0.092268,-0.995734,0.445738,0.895163,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-09,21.2,23.2,0.0,56.0,43.0,33.0,76.0,63.0,998.3,1001.6,2.0,22.1,21.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-10,20.2,25.5,0.0,28.0,17.0,19.0,70.0,67.0,1009.5,1009.8,8.0,22.9,24.4,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.850217,0.526432,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-11,20.8,29.4,0.0,37.0,4.0,19.0,78.0,67.0,1010.7,1006.3,1.0,23.9,28.6,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-12,21.4,34.8,0.0,50.0,4.0,28.0,66.0,77.0,1006.3,1005.9,6.0,27.7,25.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.739009,0.673696,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-13,20.9,25.3,0.0,63.0,13.0,22.0,79.0,82.0,1011.6,1007.9,7.0,22.5,23.3,0.0,1.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-14,17.9,21.7,11.2,65.0,52.0,41.0,73.0,62.0,1014.1,1017.3,8.0,19.6,20.6,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-15,17.4,26.3,1.0,44.0,9.0,17.0,68.0,61.0,1019.4,1016.4,6.0,21.1,23.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,0.092268,0.995734,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-16,18.0,27.3,0.0,35.0,9.0,20.0,70.0,69.0,1014.8,1012.0,2.0,22.9,25.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-17,21.6,28.8,0.0,43.0,20.0,30.0,87.0,77.0,1012.3,1008.1,6.0,23.2,24.7,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-18,21.6,44.0,0.0,65.0,11.0,9.0,82.0,26.0,1003.7,998.7,0.0,25.0,39.8,0.0,1.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-19,21.4,23.2,3.4,54.0,24.0,31.0,77.0,71.0,1012.6,1013.2,8.0,21.9,22.0,1.0,1.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-20,19.1,24.3,6.4,37.0,11.0,19.0,89.0,92.0,1016.8,1015.7,8.0,20.9,20.8,1.0,1.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-21,19.9,26.8,3.6,22.0,9.0,13.0,82.0,66.0,1015.8,1013.8,6.0,24.0,25.8,1.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-22,20.4,29.1,0.0,37.0,13.0,30.0,78.0,77.0,1011.0,1007.8,2.0,24.6,24.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,0.961826,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-23,20.9,22.8,1.0,54.0,30.0,37.0,84.0,83.0,1014.6,1015.0,7.0,21.6,21.9,0.0,0.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-24,20.9,24.9,0.0,44.0,24.0,26.0,84.0,79.0,1016.9,1015.6,7.0,22.6,24.1,0.0,0.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-25,21.4,27.6,0.0,44.0,4.0,19.0,84.0,74.0,1013.0,1010.9,6.0,23.8,27.0,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.602635,0.798017,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-26,22.9,30.0,0.0,48.0,26.0,30.0,86.0,82.0,1012.5,1011.1,1.0,24.1,25.5,0.0,1.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-27,20.2,22.2,30.6,43.0,11.0,20.0,95.0,95.0,1009.6,1008.2,8.0,20.3,22.0,1.0,1.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,0.092268,0.995734,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-28,20.1,22.2,30.6,70.0,24.0,41.0,95.0,96.0,1008.8,1007.2,8.0,22.1,21.8,1.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-29,20.0,24.7,83.4,59.0,22.0,39.0,97.0,87.0,1001.5,1004.9,8.0,21.1,20.4,1.0,1.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.739009,-0.673696,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-30,19.7,22.9,6.4,28.0,13.0,15.0,86.0,87.0,1014.6,1014.5,8.0,21.3,21.6,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-01-31,21.0,27.7,0.6,48.0,6.0,28.0,89.0,80.0,1013.5,1008.9,3.0,22.6,24.1,0.0,1.0,0.866025,0.5,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-01,17.6,19.9,38.2,85.0,65.0,59.0,91.0,92.0,1011.9,1014.0,8.0,19.5,19.3,1.0,1.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-02,17.3,22.8,40.4,74.0,52.0,50.0,86.0,75.0,1019.6,1019.0,8.0,18.5,20.8,1.0,1.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-03,18.0,24.5,10.8,61.0,37.0,30.0,68.0,65.0,1020.5,1019.7,7.0,22.7,23.9,1.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-04,21.0,25.1,0.0,44.0,24.0,24.0,59.0,65.0,1021.5,1020.6,8.0,23.4,23.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-05,21.9,27.2,0.0,35.0,22.0,26.0,60.0,63.0,1021.4,1019.9,6.0,25.0,25.6,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-06,20.9,28.7,0.0,43.0,4.0,20.0,75.0,58.0,1020.6,1018.6,6.0,23.1,26.7,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-07,19.0,28.2,0.0,44.0,2.0,30.0,77.0,61.0,1020.0,1017.7,0.0,23.3,25.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-08,19.4,28.5,0.0,37.0,2.0,19.0,74.0,60.0,1022.1,1020.4,3.0,22.7,25.8,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.092268,-0.995734,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-09,20.8,27.2,0.0,41.0,6.0,28.0,77.0,65.0,1021.4,1019.3,6.0,24.6,24.7,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-10,19.0,28.6,0.0,33.0,4.0,20.0,81.0,64.0,1020.0,1017.9,3.0,22.3,25.5,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.092268,-0.995734,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-11,20.2,26.7,0.4,31.0,2.0,11.0,86.0,64.0,1020.4,1019.6,1.0,22.7,25.8,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-12,20.1,26.3,0.4,28.0,2.0,15.0,78.0,57.0,1020.5,1018.5,1.0,22.7,25.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-13,19.0,27.4,0.2,48.0,15.0,30.0,73.0,64.0,1014.7,1011.5,1.0,23.3,25.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-14,18.9,25.3,0.0,46.0,17.0,19.0,77.0,79.0,1011.8,1011.1,4.0,22.5,23.3,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-15,20.5,22.9,0.4,46.0,26.0,26.0,92.0,93.0,1015.4,1015.5,1.0,20.9,20.8,0.0,1.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-16,19.2,28.0,13.0,35.0,7.0,22.0,82.0,72.0,1014.1,1009.2,4.0,22.7,26.2,1.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-17,19.6,21.1,0.0,76.0,46.0,56.0,62.0,59.0,1011.9,1014.5,4.0,20.3,20.7,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-18,14.2,21.6,0.2,61.0,11.0,26.0,67.0,61.0,1020.7,1020.3,2.0,16.9,21.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-19,15.4,24.1,0.0,28.0,9.0,15.0,76.0,54.0,1023.8,1022.9,2.0,18.6,23.7,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.850217,-0.526432,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-20,16.9,27.0,0.0,46.0,6.0,19.0,78.0,60.0,1025.2,1022.5,1.0,20.2,24.3,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-21,17.9,25.1,0.0,57.0,26.0,35.0,64.0,70.0,1019.9,1015.2,1.0,21.4,24.3,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-22,21.2,32.3,0.0,48.0,13.0,22.0,64.0,52.0,1014.3,1012.5,6.0,25.0,30.1,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
NorahHead,2013-03-23,22.8,27.4,0.0,33.0,4.0,15.0,58.0,79.0,1016.3,1013.6,6.0,25.7,24.6,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
