id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Richmond,2013-01-16,14.7,35.7,0.0,6.3,39.0,0.0,7.0,73.0,28.0,1014.7,1009.8,20.8,34.4,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-17,20.2,36.2,0.0,6.6,33.0,0.0,11.0,69.0,37.0,1012.8,1006.0,23.9,34.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-18,19.7,46.4,0.0,6.8,65.0,2.0,26.0,66.0,14.0,1002.9,997.7,27.7,45.9,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,-0.18375,0.445738,0.895163,0.092268,0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-19,21.4,27.0,0.0,7.4,31.0,13.0,22.0,61.0,57.0,1013.2,1013.5,23.3,22.8,0.0,1.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-20,17.5,24.1,2.0,7.4,22.0,9.0,4.0,78.0,69.0,1017.6,1016.1,20.2,22.5,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.092268,0.995734,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-21,19.4,30.0,0.2,16.4,31.0,0.0,17.0,85.0,56.0,1016.0,1012.7,21.7,28.5,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-22,16.9,35.5,0.0,6.0,54.0,7.0,22.0,75.0,75.0,1010.4,1007.7,23.7,23.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.932472,0.361242,0.739009,-0.673696,-0.982973,0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-23,20.9,27.0,0.0,3.7,41.0,15.0,20.0,75.0,53.0,1015.8,1014.8,21.5,26.5,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.273663,0.961826,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-24,20.3,31.9,0.2,3.0,37.0,11.0,7.0,64.0,42.0,1017.8,1014.4,22.8,30.1,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-25,18.2,35.2,0.0,4.0,37.0,2.0,6.0,77.0,36.0,1013.2,1008.9,24.5,33.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.092268,-0.995734,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-26,20.5,34.0,0.0,7.4,44.0,6.0,24.0,72.0,45.0,1012.4,1009.3,26.1,32.8,0.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-27,19.5,22.8,24.6,7.4,35.0,13.0,0.0,99.0,83.0,1009.2,1009.1,20.3,22.3,1.0,1.0,0.866025,0.5,0.0,1.0,0.739009,-0.673696,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-28,20.2,23.0,5.8,7.4,35.0,13.0,15.0,99.0,99.0,1009.0,1007.9,21.9,21.8,1.0,1.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-29,19.1,29.3,111.8,7.4,41.0,9.0,17.0,95.0,71.0,1001.9,1004.4,22.7,25.5,1.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.445738,0.895163,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-30,19.3,28.4,0.2,5.6,30.0,0.0,15.0,84.0,61.0,1015.0,1013.3,21.0,26.4,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.445738,-0.895163,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-01-31,19.4,34.5,0.0,7.4,33.0,0.0,19.0,83.0,47.0,1013.3,1006.8,23.4,32.5,0.0,1.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.739009,-0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-01,15.7,18.5,45.6,3.8,41.0,17.0,22.0,99.0,94.0,1014.8,1017.0,18.1,16.4,1.0,1.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-02,14.7,20.0,21.8,4.2,48.0,7.0,22.0,90.0,86.0,1021.8,1021.5,15.8,18.2,1.0,1.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-03,15.6,24.0,7.6,4.2,39.0,11.0,11.0,92.0,80.0,1021.8,1020.6,20.0,21.4,1.0,1.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-04,17.7,27.0,1.4,5.0,35.0,4.0,17.0,83.0,48.0,1022.3,1020.0,21.0,26.5,1.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-05,16.0,27.7,0.2,4.2,31.0,7.0,19.0,76.0,52.0,1021.9,1019.2,21.0,26.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.092268,0.995734,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-06,16.4,28.6,0.0,4.8,28.0,0.0,9.0,84.0,49.0,1021.1,1017.7,20.1,26.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-07,15.1,29.4,0.0,5.1,31.0,0.0,4.0,86.0,42.0,1020.1,1016.7,19.8,28.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-08,15.2,28.4,0.0,5.2,28.0,4.0,15.0,85.0,46.0,1022.5,1019.6,19.3,27.7,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-09,15.8,29.0,0.0,4.2,28.0,0.0,15.0,83.0,45.0,1021.6,1018.2,20.5,28.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.273663,0.961826,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-10,15.8,29.8,0.0,4.2,31.0,2.0,7.0,82.0,44.0,1020.2,1016.6,20.1,28.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-11,18.1,28.9,0.0,12.5,30.0,0.0,13.0,91.0,52.0,1021.1,1018.6,20.4,27.4,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-12,16.8,27.4,0.0,3.6,28.0,0.0,7.0,98.0,52.0,1021.3,1017.7,19.3,26.1,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.602635,0.798017,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-13,14.1,29.9,0.0,3.8,31.0,2.0,9.0,96.0,42.0,1014.8,1010.2,17.9,29.2,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-14,16.8,26.0,0.0,5.2,24.0,0.0,7.0,87.0,67.0,1012.6,1011.1,20.8,25.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-15,19.9,24.9,0.4,1.4,26.0,7.0,7.0,81.0,68.0,1016.6,1015.7,20.9,23.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-16,17.9,30.8,0.0,4.2,24.0,13.0,19.0,84.0,50.0,1013.7,1007.8,21.5,30.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.739009,-0.673696,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-17,17.4,24.6,0.0,4.2,39.0,17.0,22.0,61.0,34.0,1013.5,1014.9,18.4,24.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-18,10.6,23.6,0.0,13.0,31.0,9.0,2.0,64.0,43.0,1021.7,1020.0,15.5,22.7,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-19,11.3,25.1,0.0,3.8,33.0,7.0,13.0,75.0,44.0,1024.8,1022.3,15.9,23.8,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-20,11.5,26.4,0.0,3.2,28.0,0.0,7.0,90.0,45.0,1025.8,1021.5,15.9,25.3,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,-0.895163,-0.982973,0.18375,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-21,12.9,28.8,0.0,4.0,33.0,4.0,19.0,93.0,44.0,1019.5,1013.4,17.2,28.4,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,0.895163,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-22,16.2,32.5,0.0,4.0,56.0,24.0,22.0,59.0,41.0,1013.2,1010.6,25.6,32.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-23,21.2,31.4,0.0,4.2,37.0,6.0,15.0,61.0,52.0,1016.3,1012.7,24.5,30.3,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,0.445738,0.895163,0.445738,0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-24,18.5,32.4,0.0,4.2,28.0,0.0,15.0,77.0,44.0,1016.2,1010.9,22.1,30.4,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-25,11.9,29.8,0.0,14.8,26.0,2.0,4.0,77.0,35.0,1018.7,1017.0,17.9,29.4,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,0.739009,-0.673696,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-26,16.4,28.6,0.0,4.2,22.0,0.0,6.0,89.0,56.0,1019.9,1015.6,19.3,27.9,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,0.895163,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-27,18.1,32.2,0.0,2.1,30.0,0.0,17.0,99.0,51.0,1019.2,1014.6,20.9,31.6,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-28,16.9,32.6,0.0,4.0,39.0,0.0,15.0,94.0,43.0,1016.7,1012.0,21.1,30.4,0.0,1.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-29,13.7,23.7,4.2,4.2,41.0,6.0,19.0,53.0,51.0,1018.9,1017.1,18.0,22.8,1.0,0.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-30,11.7,25.6,0.0,4.2,26.0,0.0,15.0,82.0,47.0,1017.8,1012.2,15.9,24.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,0.895163,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-03-31,14.8,25.4,0.0,12.4,35.0,6.0,24.0,92.0,44.0,1011.4,1011.2,17.3,24.1,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-01,14.4,26.4,0.0,2.85,26.0,7.0,9.0,79.0,46.0,1018.1,1014.8,17.7,25.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.850217,-0.526432,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-02,11.4,26.6,0.0,6.6,28.0,0.0,9.0,85.0,35.0,1016.4,1013.3,15.2,25.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.273663,0.961826,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-03,12.4,19.0,0.0,3.6,24.0,6.0,13.0,99.0,72.0,1021.3,1022.2,16.1,17.5,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-04,15.1,20.6,4.8,0.6,28.0,15.0,11.0,99.0,96.0,1028.4,1027.8,16.1,17.1,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-05,14.8,23.4,10.6,1.2,20.0,2.0,11.0,96.0,59.0,1030.9,1028.3,16.4,21.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-06,12.9,22.7,0.2,2.85,30.0,0.0,15.0,99.0,58.0,1028.4,1024.9,15.2,21.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.850217,-0.526432,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-07,11.1,25.0,0.0,2.85,31.0,0.0,6.0,89.0,43.0,1025.1,1020.9,16.2,24.5,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-08,10.6,24.7,2.6,7.0,35.0,0.0,11.0,83.0,46.0,1025.7,1023.1,16.5,24.4,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-09,11.5,24.0,0.0,2.6,30.0,0.0,7.0,92.0,68.0,1026.9,1024.2,17.6,21.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-10,10.9,25.1,0.0,2.0,24.0,6.0,11.0,99.0,51.0,1025.2,1020.7,15.4,24.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-11,10.8,26.9,0.2,2.9,19.0,6.0,7.0,99.0,37.0,1023.8,1021.0,15.3,26.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-12,11.5,26.0,0.0,2.8,22.0,0.0,6.0,85.0,48.0,1026.4,1022.1,18.5,25.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-13,10.5,26.2,0.0,2.85,26.0,0.0,13.0,91.0,44.0,1021.7,1015.7,17.0,25.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,0.092268,0.995734,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-14,10.4,29.3,0.0,2.85,17.0,0.0,4.0,99.0,29.0,1014.3,1010.5,16.8,28.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-15,10.5,27.7,0.0,8.0,24.0,7.0,6.0,85.0,41.0,1010.5,1007.2,16.7,26.7,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-16,16.0,21.0,15.4,2.0,28.0,9.0,11.0,99.0,75.0,1015.4,1013.2,16.6,20.3,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-17,11.2,24.1,0.6,0.8,24.0,0.0,9.0,83.0,48.0,1017.2,1013.7,17.2,22.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-18,11.9,24.7,0.2,2.1,35.0,4.0,9.0,96.0,44.0,1014.9,1011.7,16.8,23.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.850217,0.526432,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-19,11.3,20.7,0.0,2.4,43.0,22.0,20.0,49.0,35.0,1015.7,1013.3,15.7,19.6,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-20,12.4,17.8,8.6,2.85,44.0,22.0,11.0,82.0,84.0,1014.2,1014.5,15.8,17.0,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-21,7.3,20.6,4.8,2.85,15.0,0.0,4.0,75.0,42.0,1016.3,1012.3,14.7,20.2,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,-0.982973,0.18375,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-22,11.8,24.7,0.8,8.8,33.0,2.0,17.0,89.0,33.0,1011.2,1007.0,14.9,24.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,0.932472,0.361242,0.092268,0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-23,6.0,24.6,0.0,2.9,19.0,2.0,11.0,73.0,44.0,1013.6,1011.8,14.5,22.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-24,5.9,22.4,0.0,2.4,61.0,0.0,7.0,71.0,39.0,1019.5,1015.7,14.6,21.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-25,6.4,22.2,0.0,2.85,19.0,0.0,9.0,73.0,43.0,1022.2,1019.4,13.6,21.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,0.739009,0.673696,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-26,4.8,25.0,0.0,4.8,17.0,2.0,9.0,79.0,40.0,1023.3,1019.2,13.9,24.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,-0.602635,-0.798017,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-27,6.9,25.6,0.0,2.85,24.0,0.0,17.0,78.0,41.0,1022.5,1017.1,15.5,25.1,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-28,6.7,28.6,0.0,2.85,33.0,0.0,17.0,83.0,25.0,1019.3,1015.9,15.5,28.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,-0.982973,0.18375,0.092268,0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-29,8.1,28.5,0.0,7.6,43.0,0.0,9.0,80.0,29.0,1022.7,1019.9,15.6,28.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,-0.982973,0.18375,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-04-30,13.2,24.3,0.2,2.6,24.0,0.0,7.0,90.0,59.0,1025.9,1021.7,18.6,23.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-01,13.3,27.8,0.0,1.9,35.0,2.0,7.0,93.0,45.0,1018.6,1013.3,18.3,26.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,0.092268,-0.995734,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-02,10.7,19.8,0.0,2.2,30.0,17.0,9.0,52.0,47.0,1026.3,1025.3,15.0,18.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,0.092268,0.995734,-0.602635,-0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-03,5.7,22.7,0.0,2.1,28.0,0.0,15.0,78.0,44.0,1027.3,1019.8,13.4,22.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-04,7.7,25.6,0.0,2.2,48.0,17.0,13.0,38.0,31.0,1017.4,1017.1,18.8,24.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,0.445738,-0.895163,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-05,11.8,19.1,0.0,2.2,26.0,13.0,6.0,51.0,38.0,1025.6,1022.0,15.0,18.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-06,4.1,20.4,0.0,8.6,24.0,0.0,9.0,76.0,50.0,1027.5,1024.2,12.2,18.7,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-07,11.9,20.7,0.0,1.4,41.0,6.0,13.0,74.0,58.0,1029.3,1027.0,16.8,20.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.092268,0.995734,-0.602635,0.798017,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-08,7.2,22.3,0.0,0.8,22.0,0.0,9.0,99.0,50.0,1031.7,1027.8,13.2,21.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-09,6.8,23.6,0.0,2.8,22.0,0.0,4.0,98.0,44.0,1031.3,1027.4,13.1,22.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.982973,0.18375,0.445738,-0.895163,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-10,5.4,23.2,0.0,1.2,13.0,0.0,7.0,97.0,43.0,1031.5,1028.5,11.9,22.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.982973,0.18375,-0.850217,0.526432,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-11,8.7,22.0,0.0,2.2,17.0,2.0,2.0,82.0,60.0,1031.2,1027.3,13.7,21.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,0.092268,-0.995734,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-12,10.9,22.8,0.2,2.2,24.0,0.0,13.0,100.0,51.0,1027.6,1022.5,12.2,22.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-13,8.5,21.7,0.0,5.7,28.0,0.0,9.0,99.0,68.0,1019.3,1014.1,10.9,20.0,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-14,10.9,20.4,1.6,0.1,20.0,9.0,9.0,81.0,30.0,1014.3,1011.3,14.3,19.5,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-15,2.4,20.7,0.0,2.8,41.0,0.0,17.0,72.0,37.0,1014.0,1010.0,12.3,20.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,0.739009,-0.673696,0.092268,0.995734,0,0,0,0,0,0,1,0,0,0,0
Richmond,2013-05-16,9.2,20.7,0.0,1.5,52.0,13.0,28.0,63.0,40.0,1010.8,1008.3,15.4,19.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,-0.982973,-0.18375,0.932472,0.361242,0,0,0,0,0,0,1,0,0,0,0
