id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Ballarat,2012-07-15,1.7,10.4,7.8,50.0,22.0,37.0,98.0,92.0,1017.7,1016.9,1.0,8.0,4.5,9.9,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-16,4.5,12.2,0.8,41.0,17.0,28.0,100.0,98.0,1025.5,1023.7,8.0,8.0,8.5,11.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-17,5.3,12.1,0.0,63.0,22.0,44.0,98.0,62.0,1021.9,1017.6,2.0,8.0,7.4,11.6,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-18,4.7,9.9,4.2,43.0,20.0,22.0,94.0,64.0,1018.3,1017.8,6.0,8.0,6.2,8.5,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,0.092268,-0.995734,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-19,-1.8,10.1,0.6,35.0,13.0,20.0,99.0,71.0,1023.2,1022.3,3.0,8.0,2.2,9.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.739009,-0.673696,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-20,2.1,12.1,0.4,26.0,9.0,15.0,100.0,96.0,1028.0,1028.3,8.0,8.0,7.6,10.7,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-21,4.3,13.6,1.2,26.0,6.0,9.0,100.0,81.0,1033.9,1032.7,8.0,8.0,7.0,11.7,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-22,4.5,11.3,1.4,24.0,6.0,15.0,99.0,85.0,1033.8,1031.6,7.0,8.0,8.2,10.7,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.850217,-0.526432,0.739009,0.673696,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-23,0.2,12.6,0.0,19.0,2.0,7.0,99.0,64.0,1031.2,1028.2,4.0,8.0,1.0,10.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,0.739009,0.673696,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-24,1.0,10.7,0.0,39.0,20.0,26.0,86.0,79.0,1026.5,1023.5,7.0,3.0,7.6,9.7,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-25,6.2,12.4,0.0,50.0,28.0,28.0,88.0,75.0,1016.8,1012.3,7.0,7.0,7.8,10.6,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-26,5.3,10.1,2.4,54.0,39.0,30.0,99.0,99.0,1006.5,1006.0,8.0,8.0,5.7,9.3,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-27,5.7,11.1,11.6,41.0,20.0,24.0,99.0,90.0,1013.1,1014.1,8.0,8.0,7.8,9.2,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.850217,0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-28,4.7,11.6,2.2,43.0,20.0,22.0,100.0,98.0,1021.2,1021.2,8.0,8.0,7.2,9.5,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-29,4.3,9.1,4.8,35.0,17.0,17.0,99.0,98.0,1028.1,1028.0,7.0,8.0,5.2,7.2,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-30,2.4,9.7,2.2,43.0,19.0,24.0,89.0,87.0,1031.8,1030.8,6.0,8.0,6.9,8.4,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-07-31,4.9,10.4,0.2,37.0,20.0,22.0,89.0,65.0,1030.5,1028.0,6.0,2.0,6.3,9.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,-0.961826,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-01,1.4,11.7,0.0,28.0,6.0,19.0,99.0,60.0,1026.8,1023.3,7.0,2.0,3.3,10.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-02,-1.3,8.9,0.0,39.0,17.0,24.0,98.0,82.0,1021.1,1016.9,8.0,2.0,4.0,8.5,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-03,1.8,13.1,0.2,33.0,15.0,20.0,81.0,58.0,1015.9,1014.0,2.0,4.0,6.2,12.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-04,5.0,12.4,0.6,48.0,9.0,20.0,98.0,62.0,1016.2,1014.1,2.0,5.0,6.9,10.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.445738,-0.895163,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-05,5.1,12.0,0.2,61.0,26.0,37.0,98.0,90.0,1009.0,1007.5,3.0,6.0,7.3,9.1,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-06,1.8,9.7,2.2,44.0,17.0,28.0,98.0,81.0,1018.9,1020.5,8.0,8.0,4.2,8.8,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,-0.850217,-0.526432,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-07,0.0,11.8,0.8,50.0,20.0,33.0,99.0,66.0,1023.0,1019.4,8.0,5.0,4.1,10.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-08,3.7,7.3,0.0,61.0,30.0,28.0,84.0,98.0,1015.1,1013.3,8.0,8.0,6.0,6.3,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-09,3.7,8.6,4.0,61.0,24.0,33.0,98.0,93.0,1019.2,1020.8,6.0,6.0,5.2,6.1,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-10,4.8,11.1,3.2,46.0,17.0,20.0,98.0,89.0,1028.2,1028.3,2.0,8.0,7.2,8.9,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-11,6.0,11.6,0.8,48.0,30.0,22.0,99.0,93.0,1030.9,1029.7,7.0,8.0,7.1,10.0,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-12,6.3,11.5,1.6,35.0,17.0,19.0,99.0,79.0,1030.6,1028.1,3.0,8.0,7.0,10.2,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-13,-2.7,12.5,0.0,48.0,20.0,30.0,99.0,74.0,1026.3,1021.7,2.0,1.0,5.8,11.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-14,5.7,12.0,0.0,54.0,28.0,24.0,83.0,77.0,1016.0,1014.7,7.0,8.0,6.7,10.7,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-15,0.6,10.6,1.8,46.0,20.0,30.0,99.0,98.0,1015.0,1012.5,7.0,8.0,5.0,8.4,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-16,0.3,10.6,1.2,56.0,24.0,31.0,99.0,83.0,1011.4,1005.5,8.0,8.0,5.3,9.1,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-17,4.2,7.9,11.4,63.0,20.0,19.0,99.0,93.0,997.2,998.9,8.0,8.0,4.6,6.8,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,0.526432,0.932472,0.361242,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-18,3.6,9.6,18.4,57.0,22.0,28.0,98.0,63.0,1015.5,1017.4,7.0,6.0,6.1,8.2,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-19,4.8,9.9,0.0,26.0,9.0,9.0,98.0,75.0,1023.8,1022.0,7.0,8.0,5.8,9.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.850217,-0.526432,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-20,5.1,8.8,0.2,39.0,26.0,26.0,99.0,98.0,1021.7,1018.9,7.0,7.0,5.5,7.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-21,4.3,12.3,0.0,69.0,41.0,44.0,82.0,62.0,1014.4,1009.0,2.0,8.0,6.8,12.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-22,6.7,16.8,0.2,63.0,26.0,44.0,79.0,55.0,1006.4,999.5,7.0,8.0,9.7,15.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-23,4.8,12.9,0.4,70.0,31.0,44.0,100.0,71.0,1001.4,998.7,7.0,1.0,8.1,10.6,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-24,2.9,9.6,4.4,56.0,30.0,33.0,98.0,82.0,1007.6,1008.5,8.0,7.0,4.9,8.8,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-25,0.7,11.1,0.8,50.0,15.0,33.0,97.0,74.0,1017.6,1015.3,5.0,8.0,5.6,10.5,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-26,4.6,10.0,1.8,41.0,24.0,24.0,77.0,63.0,1020.8,1021.4,7.0,8.0,6.8,8.8,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-27,-1.1,11.3,0.0,50.0,26.0,39.0,92.0,64.0,1023.1,1020.2,5.0,8.0,5.4,10.2,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-28,4.7,14.4,0.0,57.0,30.0,43.0,73.0,55.0,1020.8,1015.6,5.0,8.0,7.5,13.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-29,7.4,14.7,0.4,57.0,35.0,33.0,65.0,58.0,1006.7,1004.7,3.0,8.0,10.3,14.2,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-30,2.6,9.0,7.0,59.0,28.0,35.0,93.0,96.0,1011.6,1014.4,4.0,8.0,4.0,5.0,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-08-31,3.0,10.3,8.4,48.0,20.0,26.0,99.0,62.0,1019.4,1021.2,6.0,3.0,6.3,9.6,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-01,1.6,13.1,0.0,28.0,11.0,4.0,81.0,55.0,1026.5,1024.1,8.0,8.0,6.3,12.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.982973,-0.18375,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-02,1.2,14.9,0.0,44.0,26.0,28.0,84.0,59.0,1023.3,1020.3,8.0,8.0,7.7,14.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-03,-0.2,17.4,0.0,30.0,20.0,20.0,71.0,58.0,1021.8,1019.5,8.0,8.0,9.4,16.2,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-04,8.0,19.5,0.0,61.0,33.0,31.0,53.0,46.0,1018.9,1014.6,8.0,8.0,12.6,18.9,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-05,8.4,14.2,0.0,102.0,37.0,44.0,47.0,80.0,1000.4,996.9,8.0,8.0,11.0,9.7,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-06,8.5,14.1,2.4,61.0,31.0,39.0,94.0,68.0,1003.5,1002.3,8.0,8.0,10.6,13.2,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-07,4.7,11.0,9.4,70.0,35.0,48.0,98.0,67.0,1004.5,1007.4,8.0,6.0,5.9,10.6,1.0,1.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-08,5.8,11.0,1.8,54.0,28.0,37.0,99.0,98.0,1018.0,1018.6,8.0,8.0,7.5,8.7,1.0,1.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-09,5.6,14.2,4.0,30.0,15.0,15.0,94.0,67.0,1026.1,1024.8,8.0,8.0,8.2,13.4,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.739009,0.673696,-0.850217,-0.526432,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-10,0.9,15.6,0.4,28.0,19.0,6.0,98.0,60.0,1024.5,1021.5,8.0,4.0,8.7,14.6,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-11,1.7,16.7,0.0,31.0,17.0,20.0,80.0,55.0,1025.0,1021.8,8.0,8.0,11.6,16.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-12,6.4,18.6,0.0,56.0,31.0,37.0,74.0,43.0,1016.7,1010.7,8.0,8.0,11.7,17.6,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-13,3.2,10.4,1.6,63.0,17.0,26.0,98.0,68.0,1014.9,1015.9,8.0,8.0,6.2,8.7,1.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-14,1.3,11.5,2.8,37.0,22.0,24.0,98.0,85.0,1020.3,1020.4,8.0,8.0,7.4,10.6,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-15,6.2,11.8,1.6,22.0,9.0,9.0,84.0,67.0,1026.3,1024.0,8.0,7.0,8.0,11.0,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,0.092268,0.995734,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-16,2.9,12.9,0.0,28.0,11.0,15.0,98.0,87.0,1021.2,1018.5,8.0,8.0,8.6,12.0,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,-0.982973,-0.18375,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-17,7.3,13.9,2.8,48.0,19.0,4.0,98.0,59.0,1020.2,1017.4,8.0,3.0,8.9,13.2,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.092268,-0.995734,0.739009,0.673696,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-18,5.2,13.1,0.0,33.0,24.0,11.0,99.0,90.0,1016.3,1014.0,7.0,8.0,8.2,11.2,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,0.932472,0.361242,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-19,3.3,15.7,1.2,22.0,11.0,7.0,98.0,54.0,1017.5,1015.0,7.0,8.0,8.6,14.9,1.0,1.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,-0.273663,-0.961826,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-20,8.4,20.0,2.2,65.0,28.0,37.0,91.0,59.0,1013.2,1006.6,8.0,6.0,12.5,18.0,1.0,1.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-21,9.3,15.1,1.6,44.0,17.0,24.0,95.0,72.0,1015.3,1017.4,8.0,8.0,11.4,12.9,1.0,0.0,-0.0,-1.0,1.0,0.0,0.739009,0.673696,0.092268,0.995734,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-22,6.1,17.5,0.0,39.0,11.0,20.0,74.0,50.0,1019.1,1013.7,8.0,8.0,11.3,17.0,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,-0.602635,-0.798017,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-23,8.0,14.5,0.0,54.0,39.0,28.0,65.0,50.0,1008.5,1008.5,1.0,8.0,11.2,12.8,0.0,0.0,-0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-24,2.2,10.9,1.0,48.0,22.0,26.0,85.0,85.0,1017.0,1017.8,8.0,8.0,6.1,7.8,0.0,0.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-25,-1.5,13.9,0.0,24.0,0.0,9.0,87.0,60.0,1022.7,1018.9,8.0,8.0,7.3,13.2,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-26,2.8,17.1,0.0,72.0,35.0,50.0,64.0,39.0,1016.9,1010.8,8.0,8.0,12.1,16.4,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-27,11.4,22.8,0.0,46.0,31.0,20.0,48.0,40.0,1008.5,1004.9,8.0,8.0,14.6,22.4,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-28,9.3,13.2,2.2,70.0,22.0,33.0,98.0,98.0,999.2,996.6,8.0,8.0,10.2,10.3,1.0,1.0,-0.0,-1.0,1.0,0.0,-0.602635,-0.798017,-0.850217,-0.526432,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-29,0.7,9.9,7.4,76.0,31.0,20.0,88.0,96.0,1008.6,1012.3,8.0,8.0,4.3,4.7,1.0,1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-09-30,3.6,12.6,3.2,39.0,19.0,20.0,98.0,55.0,1021.7,1023.4,8.0,8.0,5.8,12.0,1.0,0.0,-0.0,-1.0,1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-01,2.9,13.8,0.2,35.0,17.0,19.0,98.0,61.0,1030.8,1030.7,8.0,8.0,9.4,13.1,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-02,7.1,19.6,0.0,28.0,6.0,15.0,99.0,56.0,1032.7,1028.4,8.0,8.0,9.7,18.8,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,0.995734,0.739009,0.673696,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-03,4.0,21.9,0.0,39.0,20.0,22.0,71.0,39.0,1026.0,1021.9,8.0,8.0,15.0,21.2,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-04,9.3,25.7,0.0,59.0,26.0,37.0,53.0,25.0,1014.8,1011.4,8.0,8.0,16.6,25.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-05,5.6,14.8,0.0,31.0,20.0,20.0,75.0,58.0,1018.0,1017.9,8.0,4.0,10.0,13.7,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-06,6.5,9.6,0.8,43.0,15.0,24.0,96.0,92.0,1015.8,1015.9,8.0,8.0,7.8,7.2,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,-0.798017,0.092268,-0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-07,2.7,11.3,3.4,35.0,17.0,19.0,98.0,74.0,1020.3,1019.3,8.0,8.0,6.5,9.9,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-08,5.5,12.3,0.0,28.0,13.0,7.0,89.0,63.0,1017.1,1015.0,4.0,8.0,7.0,10.5,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.850217,-0.526432,-0.273663,0.961826,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-09,2.1,13.4,0.2,61.0,11.0,17.0,99.0,64.0,1014.5,1012.6,1.0,8.0,6.3,13.2,0.0,1.0,0.5,-0.866025,1.0,0.0,1.0,0.0,-0.602635,0.798017,0.092268,0.995734,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-10,-0.5,12.5,4.2,39.0,4.0,19.0,99.0,55.0,1012.3,1009.0,7.0,1.0,4.3,10.9,1.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,1.0,0.0,0.445738,0.895163,0,0,0,0,0,1,0,0,0,0,0
Ballarat,2012-10-11,2.9,9.8,4.6,57.0,19.0,35.0,98.0,98.0,1009.6,1011.8,7.0,8.0,4.7,7.3,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,0,1,0,0,0,0,0
